LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
25672-7,"Glucose^4.5H post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --4.5 hours post dose glucose",mmol/L,2.00,false,"Glucose^4.5H post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
1548-7,"Glucose^pre 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --pre 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^pre 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
66179-3,"Exclusion criteria for fasting plasma glucose",Find,Pt,^Patient,Nom,PhenX,PHENX,2.65,TRIAL,2,,,,"Exclusion criteria for fasting plasma glucose [PhenX]",,2.36,false,"Exclusion criteria for fasting plasma glucose:Find:Pt:^Patient:Nom:PhenX"
97505-2,"Glucose standard deviation",MCnc,RptPeriod,"Interstitial fluid",Qn,Calculated,CHEM,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose standard deviation Calculated",mg/dL,2.70,false,"Glucose standard deviation:MCnc:RptPeriod:Interstitial fluid:Qn:Calculated"
74802-0,"Glucose challenge",Imp,Pt,"Exhl gas",Nom,,CHAL,2.48,ACTIVE,1,Observation,,,"Glucose challenge (hydrogen breath test) [Interpretation] in Exhaled gas",,2.48,false,"Glucose challenge:Imp:Pt:Exhl gas:Nom:"
41900-2,"Vendor software version",ID,Pt,"Glucose meter device",Nom,,DEVICES,2.29,ACTIVE,2,Observation,,,"Glucose meter device Vendor software version",,2.16,false,"Vendor software version:ID:Pt:Glucose meter device:Nom:"
1495-1,"Glucose^1.5H post 100 g glucose PO",MCnc,Pt,Urine,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Urine --1.5 hours post 100 g glucose PO",mg/dL,1.0,false,"Glucose^1.5H post 100 g glucose PO:MCnc:Pt:Urine:Qn:"
20440-4,"Glucose^1.5H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1.5 hours post dose glucose",mg/dL,1.0m,false,"Glucose^1.5H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
26553-8,"Glucose^1.5H post dose glucose",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --1.5 hours post dose glucose",,2.00,false,"Glucose^1.5H post dose glucose:PrThr:Pt:Urine:Ord:Test strip"
14752-0,"Glucose^1.5H post dose glucose",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1.5 hours post dose glucose",mmol/L,1.0k,false,"Glucose^1.5H post dose glucose:SCnc:Pt:Ser/Plas:Qn:"
1498-5,"Glucose^10M post 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --10 minutes post 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^10M post 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
11142-7,"Glucose^15M post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --15 minutes post 100 g glucose PO",mg/dL,1.0j-a,false,"Glucose^15M post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1502-4,"Glucose^1H post 100 g glucose PO",MCnc,Pt,Ser,Qn,,CHAL,2.36,DEPRECATED,1,,,,"Deprecated Glucose [Mass/volume] in Serum or Plasma --1 hour post 100 g glucose PO",,1.0,false,"Glucose^1H post 100 g glucose PO:MCnc:Pt:Ser:Qn:"
1505-7,"Glucose^1H post 50 g glucose PO",MCnc,Pt,Urine,Qn,,CHAL,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Urine --1 hour post 50 g glucose PO",mg/dL,1.0,false,"Glucose^1H post 50 g glucose PO:MCnc:Pt:Urine:Qn:"
1508-1,"Glucose^1H post 75 g glucose PO",MCnc,Pt,Ser,Qn,,CHAL,2.36,DEPRECATED,1,,,,"Deprecated Glucose [Mass/volume] in Serum or Plasma --1 hour post 75 g glucose PO",,1.0,false,"Glucose^1H post 75 g glucose PO:MCnc:Pt:Ser:Qn:"
1509-9,"Glucose^1H post 75 g glucose PO",MCnc,Pt,Urine,Qn,,CHAL,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Urine --1 hour post 75 g glucose PO",mg/dL,1.0,false,"Glucose^1H post 75 g glucose PO:MCnc:Pt:Urine:Qn:"
20438-8,"Glucose^1H post dose glucose",MCnc,Pt,Ser/Plas,Qn,,CHAL.ROUTINE,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 hour post dose glucose",mg/dL,1.0m,false,"Glucose^1H post dose glucose:MCnc:Pt:Ser/Plas:Qn:"
1512-3,"Glucose^1M post 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 minute post 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^1M post 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
9375-7,"Glucose^2.5H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2.5 hours post 100 g glucose PO",mg/dL,1.0i,false,"Glucose^2.5H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6749-6,"Glucose^2.5H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2.5 hours post 75 g glucose PO",mg/dL,1.0h(2),false,"Glucose^2.5H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
10966-0,"Glucose^2.5H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --2.5 hours post 75 g glucose PO",,1.0j-a,false,"Glucose^2.5H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
55381-8,"Glucose^2.5H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2.5 hours post 75 g glucose PO",mmol/L,2.27,false,"Glucose^2.5H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1513-1,"Glucose^20M post 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --20 minutes post 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^20M post 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
6751-2,"Glucose^2H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Both,,,"Glucose [Presence] in Urine by Test strip --2 hours post 75 g glucose PO",,1.0h(2),false,"Glucose^2H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
9376-5,"Glucose^3.5H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3.5 hours post 100 g glucose PO",mg/dL,1.0i,false,"Glucose^3.5H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6752-0,"Glucose^3.5H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3.5 hours post 75 g glucose PO",mg/dL,1.0h(2),false,"Glucose^3.5H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
10967-8,"Glucose^3.5H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --3.5 hours post 75 g glucose PO",,1.0j-a,false,"Glucose^3.5H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
1522-2,"Glucose^30M post 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --30 minutes post 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^30M post 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
1525-5,"Glucose^30M post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --30 minutes post 100 g glucose PO",mg/dL,1.0,false,"Glucose^30M post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1527-1,"Glucose^30M post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL.ROUTINE,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --30 minutes post 75 g glucose PO",mg/dL,1.0,false,"Glucose^30M post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
32319-6,"Glucose^30M post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --30 minutes post 75 g glucose PO",mmol/L,2.07,false,"Glucose^30M post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1530-5,"Glucose^3H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL.ROUTINE,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3 hours post 100 g glucose PO",mg/dL,1.0,false,"Glucose^3H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
14764-5,"Glucose^3H post 100 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --3 hours post 100 g glucose PO",mmol/L,1.0k,false,"Glucose^3H post 100 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1533-9,"Glucose^3H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3 hours post 75 g glucose PO",mg/dL,1.0,false,"Glucose^3H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6755-3,"Glucose^3H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --3 hours post 75 g glucose PO",,1.0h(2),false,"Glucose^3H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
32320-4,"Glucose^3H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --3 hours post 75 g glucose PO",mmol/L,2.07,false,"Glucose^3H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1534-7,"Glucose^3M post 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --3 minutes post 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^3M post 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
10968-6,"Glucose^4.5H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --4.5 hours post 75 g glucose PO",,1.0j-a,false,"Glucose^4.5H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
1535-4,"Glucose^40M post 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --40 minutes post 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^40M post 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
11143-5,"Glucose^45M post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --45 minutes post 100 g glucose PO",mg/dL,1.0j-a,false,"Glucose^45M post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
55352-9,"Glucose^45M post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --45 minutes post 75 g glucose PO",mmol/L,2.27,false,"Glucose^45M post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1537-0,"Glucose^4H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4 hours post 100 g glucose PO",mg/dL,1.0,false,"Glucose^4H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1539-6,"Glucose^4H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4 hours post 75 g glucose PO",mg/dL,1.0,false,"Glucose^4H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6757-9,"Glucose^4H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --4 hours post 75 g glucose PO",,1.0h(2),false,"Glucose^4H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
32321-2,"Glucose^4H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --4 hours post 75 g glucose PO",mmol/L,2.07,false,"Glucose^4H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
9378-1,"Glucose^5.5H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --5.5 hours post 100 g glucose PO",mg/dL,1.0i,false,"Glucose^5.5H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
14137-4,"Glucose^5.5H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --5.5 hours post 75 g glucose PO",mg/dL,1.0k,false,"Glucose^5.5H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1540-4,"Glucose^5H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --5 hours post 100 g glucose PO",mg/dL,1.0,false,"Glucose^5H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
48810-6,"Glucose^5H post 50 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.34,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --5 hours post 50 g glucose PO",mg/dL,2.21,false,"Glucose^5H post 50 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1542-0,"Glucose^5H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --5 hours post 75 g glucose PO",mg/dL,1.0,false,"Glucose^5H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6758-7,"Glucose^5H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --5 hours post 75 g glucose PO",,1.0h(2),false,"Glucose^5H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
32322-0,"Glucose^5H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --5 hours post 75 g glucose PO",mmol/L,2.07,false,"Glucose^5H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1543-8,"Glucose^5M post 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --5 minutes post 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^5M post 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
1544-6,"Glucose^6H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --6 hours post 100 g glucose PO",mg/dL,1.0,false,"Glucose^6H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6760-3,"Glucose^6H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --6 hours post 75 g glucose PO",mg/dL,1.0h(2),false,"Glucose^6H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6759-5,"Glucose^6H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --6 hours post 75 g glucose PO",,1.0h(2),false,"Glucose^6H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
54486-6,Glucose,MCnc,Pt,Water,Qn,,CHEM,2.70,ACTIVE,1,Both,,g/L,"Glucose [Mass/volume] in Water",g/L,2.27,false,Glucose:MCnc:Pt:Water:Qn:
2349-9,Glucose,PrThr,Pt,Urine,Ord,,CHEM,2.73,ACTIVE,1,Both,,,"Glucose [Presence] in Urine",,1.0,false,Glucose:PrThr:Pt:Urine:Ord:
54487-4,Glucose,SCnc,Pt,Water,Qn,,CHEM,2.70,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Water",mmol/L,2.27,false,Glucose:SCnc:Pt:Water:Qn:
43151-0,"Glucose meter device panel",-,Pt,^Patient,-,,PANEL.DEVICES,2.73,ACTIVE,2,Order,,,"Glucose meter device panel",,2.16,true,"Glucose meter device panel:-:Pt:^Patient:-:"
41899-6,"Vendor serial number",ID,Pt,"Glucose meter device",Nom,,DEVICES,2.27,ACTIVE,2,Observation,,,"Glucose meter device Vendor serial number",,2.16,false,"Vendor serial number:ID:Pt:Glucose meter device:Nom:"
41897-0,"Vendor device name",ID,Pt,"Glucose meter device",Nom,,DEVICES,2.73,ACTIVE,2,Observation,,,"Glucose meter device Vendor name",,2.16,false,"Vendor device name:ID:Pt:Glucose meter device:Nom:"
75864-9,"HEDIS 2015-2018 Value Set - Glucose Tests",-,Pt,^Patient,-,,PANEL.HEDIS,2.67,DISCOURAGED,1,Both,,,"HEDIS 2015-2018 Value Set - Glucose Tests",,2.50,false,"HEDIS 2015-2018 Value Set - Glucose Tests:-:Pt:^Patient:-:"
90996-0,"HEDIS 2019-2020 Value Set - Glucose Tests",-,Pt,^Patient,-,,PANEL.HEDIS,2.69,DISCOURAGED,1,,,,"HEDIS 2019-2020 Value Set - Glucose Tests",,2.65,false,"HEDIS 2019-2020 Value Set - Glucose Tests:-:Pt:^Patient:-:"
87421-4,Glucose^pre-meal,MCnc,-,Bld,Qn,,CHAL.ROUTINE,2.66,DEPRECATED,1,Both,,mg/dl,"Deprecated Glucose [Mass/volume] in Blood --pre-meal",mg/dL,2.63,false,Glucose^pre-meal:MCnc:-:Bld:Qn:
15076-3,Glucose,SCnc,Pt,Urine,Qn,,CHEM,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Urine",mmol/L,1.0k,false,Glucose:SCnc:Pt:Urine:Qn:
6763-7,"Glucose^1.5H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Observation,,,"Glucose [Presence] in Urine by Test strip --1.5 hours post 75 g glucose PO",,1.0h(2),false,"Glucose^1.5H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
1499-3,"Glucose^1H post 0.5 g/kg glucose IV",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 hour post 0.5 g/kg glucose IV",mg/dL,1.0,false,"Glucose^1H post 0.5 g/kg glucose IV:MCnc:Pt:Ser/Plas:Qn:"
1501-6,"Glucose^1H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL.ROUTINE,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 hour post 100 g glucose PO",mg/dL,1.0,false,"Glucose^1H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
14753-8,"Glucose^1H post 100 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1 hour post 100 g glucose PO",mmol/L,1.0k,false,"Glucose^1H post 100 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
14754-6,"Glucose^1H post 50 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1 hour post 50 g glucose PO",mmol/L,1.0k,false,"Glucose^1H post 50 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1507-3,"Glucose^1H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL.ROUTINE,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --1 hour post 75 g glucose PO",mg/dL,1.0,false,"Glucose^1H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6748-8,"Glucose^1H post 75 g glucose PO",PrThr,Pt,Urine,Ord,"Test strip",CHAL,2.77,ACTIVE,1,Both,,,"Glucose [Presence] in Urine by Test strip --1 hour post 75 g glucose PO",,1.0h(2),false,"Glucose^1H post 75 g glucose PO:PrThr:Pt:Urine:Ord:Test strip"
51597-3,"Glucose^1H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --1 hour post 75 g glucose PO",mmol/L,2.24,false,"Glucose^1H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
1514-9,"Glucose^2H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL.ROUTINE,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2 hours post 100 g glucose PO",mg/dL,1.0,false,"Glucose^2H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
14757-9,"Glucose^2H post 100 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2 hours post 100 g glucose PO",mmol/L,1.0k,false,"Glucose^2H post 100 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
41024-1,"Glucose^2H post 50 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2 hours post 50 g glucose PO",mg/dL,2.15,false,"Glucose^2H post 50 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
1518-0,"Glucose^2H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL.ROUTINE,2.73,ACTIVE,1,Both,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --2 hours post 75 g glucose PO",mg/dL,1.0,false,"Glucose^2H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
14995-5,"Glucose^2H post 75 g glucose PO",SCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Both,,mmol/L,"Glucose [Moles/volume] in Serum or Plasma --2 hours post 75 g glucose PO",mmol/L,1.0k,false,"Glucose^2H post 75 g glucose PO:SCnc:Pt:Ser/Plas:Qn:"
9377-3,"Glucose^4.5H post 100 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.70,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4.5 hours post 100 g glucose PO",mg/dL,1.0i,false,"Glucose^4.5H post 100 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
6756-1,"Glucose^4.5H post 75 g glucose PO",MCnc,Pt,Ser/Plas,Qn,,CHAL,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose [Mass/volume] in Serum or Plasma --4.5 hours post 75 g glucose PO",mg/dL,1.0h(2),false,"Glucose^4.5H post 75 g glucose PO:MCnc:Pt:Ser/Plas:Qn:"
49689-3,"Glucose tolerance^post 100 g glucose PO",Imp,Pt,Ser/Plas,Nar,,CHAL,2.73,ACTIVE,1,Observation,,,"Glucose tolerance [Interpretation] in Serum or Plasma Narrative--post 100 g glucose PO",,2.22,false,"Glucose tolerance^post 100 g glucose PO:Imp:Pt:Ser/Plas:Nar:"
49688-5,"Glucose tolerance^post 75 g glucose PO",Imp,Pt,Ser/Plas,Nar,,CHAL,2.73,ACTIVE,1,Observation,,,"Glucose tolerance [Interpretation] in Serum or Plasma Narrative--post 75 g glucose PO",,2.22,false,"Glucose tolerance^post 75 g glucose PO:Imp:Pt:Ser/Plas:Nar:"
101652-6,"Somatotropin & glucose post glucose stimulation panel",-,Pt,Ser/Plas,-,,PANEL.CHAL,2.76,ACTIVE,1,Order,,,"Somatotropin and glucose post glucose stimulation panel - Serum or Plasma",,2.75,true,"Somatotropin & glucose post glucose stimulation panel:-:Pt:Ser/Plas:-:"
27353-2,"Estimated average glucose",MCnc,Pt,Bld,Qn,"Estimated from glycated hemoglobin",CHEM,2.73,ACTIVE,1,Observation,,mg/dL,"Glucose mean value [Mass/volume] in Blood Estimated from glycated hemoglobin",mg/dL,2.00,false,"Estimated average glucose:MCnc:Pt:Bld:Qn:Estimated from glycated hemoglobin"
53553-4,"Estimated average glucose",SCnc,Pt,Bld,Qn,"Estimated from glycated hemoglobin",CHEM,2.73,ACTIVE,1,Both,,mmol/L,"Glucose mean value [Moles/volume] in Blood Estimated from glycated hemoglobin",mmol/L,2.26,false,"Estimated average glucose:SCnc:Pt:Bld:Qn:Estimated from glycated hemoglobin"
